opportunity_id,account_id,sales_rep_id,stage_id,lead_source_id,industry_id,region_id,opportunity_value_usd,weighted_pipeline_value,created_date,stage_entry_date,stage_exit_date,closed_date,is_won,is_lost,loss_reason,days_in_stage,days_to_close,sales_cycle_days,forecast_amount_usd,forecast_stage,forecast_close_date,is_forecast_accurate,forecast_accuracy_variance_pct,proposal_template_version
832,97,8,7,2,1,1,245641,20819,2024-05-11,2024-05-11,2024-08-08,2024-09-23,0,0,No Decision,11,45,38,24399,Negotiation,2024-06-23,0,1,new
833,205,4,7,2,1,1,34871,198638,2023-10-20,2023-10-20,2024-01-09,2023-12-18,0,1,Competitor,79,68,18,45580,Negotiation,2023-11-13,0,0,new
834,235,3,1,2,1,1,138653,16723,2023-03-20,2023-03-20,2023-05-18,2023-04-11,0,0,Budget,69,96,87,139447,Negotiation,2023-05-27,1,0,new
835,20,5,5,4,1,1,43645,86763,2023-04-02,2023-04-02,2023-06-27,2023-06-17,0,0,Timing,108,52,47,162486,Negotiation,2023-05-14,0,0,new
836,101,10,6,3,1,1,26596,67426,2024-12-13,2024-12-13,2025-02-16,2025-03-08,0,1,Competitor,76,11,110,39906,Negotiation,2025-02-04,0,1,new
837,66,2,4,3,1,1,178675,36528,2023-03-31,2023-03-31,2023-06-15,2023-05-06,0,1,No Decision,99,36,115,31615,Negotiation,2023-05-15,1,1,new
838,253,4,5,4,1,1,162445,97526,2023-02-05,2023-02-05,2023-04-26,2023-03-17,0,1,Budget,89,77,59,99525,Negotiation,2023-03-09,1,1,new
839,311,12,6,2,1,1,20506,159731,2024-05-08,2024-05-08,2024-08-03,2024-06-23,1,0,Competitor,33,5,48,161222,Negotiation,2024-09-07,1,1,new
840,285,4,6,2,1,1,20554,31342,2024-12-08,2024-12-08,2025-01-22,2025-03-08,1,0,Competitor,93,97,94,158760,Negotiation,2025-04-04,1,0,new
841,61,2,6,2,1,1,186071,35122,2023-06-08,2023-06-08,2023-07-29,2023-07-17,0,0,Timing,27,65,44,206398,Negotiation,2023-07-14,0,0,new
842,134,7,1,1,1,1,46246,35875,2023-10-04,2023-10-04,2023-11-26,2023-11-23,0,1,No Decision,7,96,11,92975,Negotiation,2024-01-17,0,0,new
843,46,5,7,1,1,1,39090,95282,2024-06-29,2024-06-29,2024-09-09,2024-10-04,0,1,Competitor,39,37,16,38631,Negotiation,2024-07-23,1,1,new
844,141,4,2,1,1,1,37917,21596,2024-02-11,2024-02-11,2024-02-18,2024-05-10,0,0,No Decision,59,100,92,160357,Negotiation,2024-05-23,0,1,new
845,186,2,2,4,1,1,111020,62615,2024-03-05,2024-03-05,2024-05-05,2024-04-23,0,0,No Decision,23,44,38,43126,Negotiation,2024-04-22,1,1,new
846,18,1,6,3,1,1,126944,168117,2023-02-08,2023-02-08,2023-03-07,2023-04-01,0,1,No Decision,32,79,38,187267,Negotiation,2023-02-28,0,1,new
847,59,10,5,2,1,1,38604,48191,2024-06-13,2024-06-13,2024-07-16,2024-08-06,0,1,Competitor,105,31,70,213558,Negotiation,2024-07-28,1,1,new
848,156,7,5,2,1,1,26695,36357,2024-06-13,2024-06-13,2024-09-05,2024-08-10,1,0,Budget,100,19,116,15261,Negotiation,2024-10-11,0,1,new
849,124,4,4,4,1,1,201827,178970,2023-06-03,2023-06-03,2023-08-04,2023-07-10,0,1,No Decision,58,71,56,29222,Negotiation,2023-09-30,1,0,new
850,271,6,3,1,1,1,226011,142459,2023-08-05,2023-08-05,2023-08-14,2023-09-06,0,1,Budget,106,82,99,128985,Negotiation,2023-09-16,0,1,new
851,221,5,2,4,1,1,157907,118657,2024-07-23,2024-07-23,2024-08-21,2024-09-22,1,0,Timing,33,8,78,245837,Negotiation,2024-10-01,0,1,new
852,221,3,5,4,1,1,236607,44101,2023-06-30,2023-06-30,2023-08-28,2023-08-15,0,1,Budget,102,101,45,205445,Negotiation,2023-09-19,1,0,new
853,46,3,3,3,1,1,245869,45255,2024-06-01,2024-06-01,2024-07-20,2024-08-11,0,0,Timing,73,27,72,147603,Negotiation,2024-07-04,1,1,new
854,21,11,5,3,1,1,37344,150630,2023-07-07,2023-07-07,2023-08-02,2023-11-20,0,0,Timing,118,27,120,35349,Negotiation,2023-10-30,0,1,new
855,244,12,7,2,1,1,178236,43738,2024-04-10,2024-04-10,2024-05-27,2024-06-14,1,0,Timing,48,99,78,238355,Negotiation,2024-06-05,1,0,new
856,226,6,1,4,1,1,41213,108297,2024-08-26,2024-08-26,2024-11-09,2025-01-07,0,1,No Decision,25,45,50,159440,Negotiation,2024-12-05,1,0,new
857,5,6,5,1,1,1,54207,95384,2024-04-30,2024-04-30,2024-07-13,2024-05-23,1,0,Competitor,54,60,112,58294,Negotiation,2024-06-14,1,1,new
858,182,9,4,2,1,1,148849,30065,2023-02-20,2023-02-20,2023-03-02,2023-07-05,0,1,Timing,54,114,39,169089,Negotiation,2023-03-25,1,1,new
859,1,3,6,2,1,1,205698,18867,2024-12-08,2024-12-08,2025-02-19,2025-01-07,0,0,No Decision,105,107,26,33931,Negotiation,2025-02-14,0,0,new
860,99,9,7,2,1,1,183936,198699,2024-06-05,2024-06-05,2024-07-06,2024-09-27,1,0,Competitor,78,88,100,215520,Negotiation,2024-09-02,0,0,new
861,304,10,6,3,1,1,25948,34935,2023-11-30,2023-11-30,2023-12-19,2024-03-07,0,0,Budget,19,92,101,19600,Negotiation,2024-02-15,0,0,new
862,89,8,6,3,1,1,45832,135541,2023-02-27,2023-02-27,2023-04-28,2023-05-02,0,1,No Decision,38,105,8,221804,Negotiation,2023-05-23,0,0,new
863,2,9,5,2,1,1,233963,183439,2024-02-26,2024-02-26,2024-04-20,2024-06-28,0,1,Competitor,89,32,86,44108,Negotiation,2024-04-07,1,0,new
864,311,6,5,4,1,1,35826,77418,2023-04-11,2023-04-11,2023-06-19,2023-08-09,1,0,Budget,40,39,59,32269,Negotiation,2023-07-13,1,1,new
865,78,3,6,4,1,1,111476,161794,2024-06-11,2024-06-11,2024-07-25,2024-08-21,1,0,Competitor,37,42,7,185900,Negotiation,2024-09-18,1,1,new
866,163,8,5,1,1,1,164253,191404,2024-04-16,2024-04-16,2024-04-27,2024-08-26,0,1,Budget,66,12,39,243593,Negotiation,2024-06-14,1,1,new
867,239,5,5,4,1,1,33114,84302,2023-11-21,2023-11-21,2023-12-14,2024-04-01,0,0,Budget,54,109,35,202522,Negotiation,2024-02-27,1,1,new
868,89,5,5,3,1,1,31564,179451,2024-05-02,2024-05-02,2024-05-23,2024-06-15,1,0,Budget,67,53,71,72423,Negotiation,2024-06-21,1,1,new
869,194,3,5,1,1,1,127589,94535,2024-04-05,2024-04-05,2024-04-20,2024-07-23,0,1,No Decision,46,18,73,235601,Negotiation,2024-06-22,1,0,new
870,158,9,5,2,1,1,247591,214879,2023-07-16,2023-07-16,2023-09-30,2023-11-22,0,0,No Decision,52,103,20,85134,Negotiation,2023-09-16,1,0,new
871,117,12,5,3,1,1,115468,90278,2023-03-03,2023-03-03,2023-04-04,2023-04-29,0,1,Budget,104,46,54,41207,Negotiation,2023-06-28,1,1,new
872,258,12,5,3,1,1,71721,46336,2023-09-17,2023-09-17,2023-12-06,2023-10-23,0,1,Competitor,51,24,38,107653,Negotiation,2024-01-20,0,1,new
873,278,7,5,2,1,1,167593,76180,2023-07-06,2023-07-06,2023-09-30,2023-09-15,1,0,Budget,77,20,41,101794,Negotiation,2023-10-26,1,1,new
874,296,10,5,1,1,1,23578,19842,2024-09-18,2024-09-18,2024-10-23,2025-01-29,0,1,No Decision,43,5,74,16035,Negotiation,2024-10-21,1,1,new
875,219,10,5,2,1,1,22149,45035,2023-12-02,2023-12-02,2023-12-30,2024-03-27,0,0,Budget,103,75,32,37970,Negotiation,2024-01-31,0,1,new
876,85,4,5,4,1,1,57375,48087,2024-10-29,2024-10-29,2025-01-16,2024-12-20,0,1,Budget,37,107,87,103594,Negotiation,2024-11-23,0,0,new
877,45,1,5,4,1,1,45699,90710,2023-10-15,2023-10-15,2023-12-12,2024-01-25,0,1,No Decision,30,23,113,97009,Negotiation,2024-02-03,1,1,new
878,93,8,5,4,1,1,191078,206513,2023-03-25,2023-03-25,2023-05-07,2023-06-02,0,0,No Decision,77,12,106,35553,Negotiation,2023-06-13,0,1,new
879,292,1,7,4,1,1,164444,125471,2024-07-02,2024-07-02,2024-07-07,2024-07-30,1,0,Budget,81,50,89,29822,Negotiation,2024-08-03,0,0,new
880,36,3,5,3,1,1,85314,142738,2024-02-24,2024-02-24,2024-04-07,2024-04-23,0,1,Budget,49,20,59,206236,Negotiation,2024-07-03,0,1,new
881,139,6,7,3,1,1,114942,17717,2024-06-10,2024-06-10,2024-07-16,2024-09-03,1,0,No Decision,86,86,82,205085,Negotiation,2024-09-11,0,0,new
882,270,8,5,2,1,1,40814,97785,2023-04-26,2023-04-26,2023-06-29,2023-07-09,1,0,Budget,36,17,76,113180,Negotiation,2023-08-30,0,1,new
883,74,9,3,3,1,1,181958,45251,2023-10-09,2023-10-09,2023-11-27,2023-11-10,0,0,Budget,68,15,11,43981,Negotiation,2024-02-15,1,1,new
884,218,1,4,2,1,1,229081,213879,2023-10-20,2023-10-20,2023-11-15,2023-12-18,0,0,No Decision,37,75,72,42886,Negotiation,2024-01-24,0,1,new
885,162,8,4,1,1,1,25581,99075,2024-03-01,2024-03-01,2024-04-10,2024-06-20,0,1,Timing,15,61,86,126312,Negotiation,2024-06-18,0,0,new
886,313,1,6,4,1,1,236816,159036,2024-07-30,2024-07-30,2024-09-11,2024-08-31,0,1,No Decision,53,15,43,41608,Negotiation,2024-10-13,1,0,new
887,266,3,4,4,1,1,38683,24850,2024-11-28,2024-11-28,2024-12-27,2025-03-22,1,0,Timing,63,21,7,29987,Negotiation,2025-04-03,1,1,new
888,37,12,5,2,1,1,33724,29409,2024-04-01,2024-04-01,2024-05-28,2024-04-25,0,0,No Decision,37,35,50,156529,Negotiation,2024-08-15,1,1,new
889,94,10,5,2,1,1,37490,76873,2024-07-31,2024-07-31,2024-09-05,2024-08-24,1,0,Timing,32,49,24,81495,Negotiation,2024-09-16,1,0,new
890,210,8,5,1,1,1,51261,17481,2023-04-05,2023-04-05,2023-07-04,2023-07-29,1,0,Timing,79,8,112,47443,Negotiation,2023-07-02,1,1,new
891,203,9,5,2,1,1,213715,51340,2023-09-18,2023-09-18,2023-11-30,2023-11-11,1,0,Timing,22,82,99,204967,Negotiation,2023-11-16,1,1,new
892,204,3,6,3,1,1,25145,214861,2023-08-12,2023-08-12,2023-11-04,2023-09-29,0,1,Budget,120,94,114,55487,Negotiation,2023-09-18,1,1,new
893,45,3,5,1,1,1,118233,92871,2024-09-27,2024-09-27,2024-12-23,2024-12-03,1,0,No Decision,27,97,28,164973,Negotiation,2024-12-30,1,0,new
894,154,1,5,3,1,1,222893,43455,2024-06-07,2024-06-07,2024-07-24,2024-09-03,0,1,No Decision,5,52,81,24050,Negotiation,2024-09-06,0,0,new
895,62,9,1,1,1,1,17582,134299,2024-10-07,2024-10-07,2025-01-02,2025-01-20,0,0,No Decision,75,93,14,189265,Negotiation,2025-01-30,1,1,new
896,18,9,6,1,1,1,91881,29400,2024-03-18,2024-03-18,2024-05-29,2024-05-23,1,0,Budget,92,88,53,131440,Negotiation,2024-04-25,1,0,new
897,138,7,3,1,1,1,212565,37402,2024-01-13,2024-01-13,2024-03-19,2024-04-25,0,1,Timing,113,89,87,229424,Negotiation,2024-04-25,0,0,new
898,213,12,3,2,1,1,180412,143329,2023-04-07,2023-04-07,2023-06-06,2023-07-27,1,0,Timing,85,96,111,25944,Negotiation,2023-07-06,1,1,new
899,149,2,3,2,1,1,19641,49822,2024-04-01,2024-04-01,2024-05-22,2024-07-28,1,0,Budget,32,82,50,226885,Negotiation,2024-06-19,1,0,new
900,84,5,5,4,1,1,38150,138603,2024-04-27,2024-04-27,2024-05-31,2024-06-03,1,0,No Decision,50,61,108,24380,Negotiation,2024-09-02,1,0,new
901,16,1,1,2,1,1,20286,83238,2024-08-17,2024-08-17,2024-09-28,2024-11-02,0,0,Timing,53,73,99,169635,Negotiation,2024-11-20,1,0,new
902,81,2,2,4,1,1,36430,23555,2024-08-23,2024-08-23,2024-10-30,2024-10-07,0,1,Competitor,93,55,80,25641,Negotiation,2024-09-24,1,1,new
903,213,9,6,3,1,1,76786,162140,2023-02-13,2023-02-13,2023-03-23,2023-04-01,0,0,No Decision,20,44,107,238278,Negotiation,2023-05-11,0,1,new
904,164,11,5,3,1,1,73181,16823,2024-09-03,2024-09-03,2024-10-23,2025-01-17,1,0,No Decision,32,96,83,45116,Negotiation,2025-01-13,0,1,new
905,307,2,5,3,1,1,132223,155536,2024-10-23,2024-10-23,2024-11-30,2025-01-10,0,0,Competitor,74,102,26,167213,Negotiation,2024-12-04,1,1,new
906,133,8,3,1,1,1,22993,159707,2023-10-26,2023-10-26,2024-01-22,2023-12-05,1,0,Timing,86,13,98,55433,Negotiation,2024-02-02,0,0,new
907,26,7,1,1,1,1,47567,143089,2024-02-12,2024-02-12,2024-04-24,2024-03-17,0,1,No Decision,38,38,10,83576,Negotiation,2024-03-11,1,0,new
908,288,8,5,3,1,1,233736,134127,2023-06-10,2023-06-10,2023-07-12,2023-08-27,0,1,Timing,75,110,17,48167,Negotiation,2023-09-01,1,1,new
909,29,12,3,4,1,1,227417,36171,2023-04-14,2023-04-14,2023-05-24,2023-06-09,1,0,Timing,18,28,79,206056,Negotiation,2023-06-09,1,1,new
910,75,4,5,1,1,1,66797,219170,2023-04-15,2023-04-15,2023-05-19,2023-05-06,0,0,Budget,109,106,30,246154,Negotiation,2023-05-14,0,1,new
911,150,11,6,2,1,1,36935,70826,2024-08-18,2024-08-18,2024-10-18,2024-12-22,1,0,Timing,54,108,114,55175,Negotiation,2024-09-27,0,0,new
912,261,11,6,3,1,1,209217,35229,2024-02-13,2024-02-13,2024-04-27,2024-06-13,1,0,Budget,31,110,98,101371,Negotiation,2024-06-22,1,0,new
913,96,10,7,4,1,1,46266,155195,2023-09-10,2023-09-10,2023-12-05,2023-10-16,1,0,No Decision,71,38,79,39610,Negotiation,2023-10-28,1,1,new
914,195,9,4,1,1,1,170267,244363,2023-11-30,2023-11-30,2024-01-16,2024-02-22,1,0,No Decision,53,58,12,47113,Negotiation,2024-04-01,1,1,new
915,121,4,5,1,1,1,18566,106816,2023-09-04,2023-09-04,2023-10-30,2023-09-26,1,0,No Decision,71,30,66,125367,Negotiation,2023-10-12,0,1,new
916,30,9,6,2,1,1,66701,49982,2023-04-19,2023-04-19,2023-05-09,2023-06-07,0,1,Budget,98,44,120,51309,Negotiation,2023-05-12,1,1,new
917,318,4,5,2,1,1,150907,209838,2023-03-06,2023-03-06,2023-05-17,2023-06-24,0,0,Timing,83,51,10,93617,Negotiation,2023-04-05,0,0,new
918,106,1,7,1,1,1,22375,39931,2023-01-19,2023-01-19,2023-02-24,2023-02-20,1,0,Budget,88,74,89,48631,Negotiation,2023-03-16,1,0,new
919,10,7,5,1,1,1,227380,228179,2023-11-23,2023-11-23,2024-01-27,2024-03-31,0,0,Budget,21,88,84,130466,Negotiation,2024-02-20,0,0,new
920,24,7,5,4,1,1,205918,25729,2024-07-16,2024-07-16,2024-09-26,2024-09-24,0,0,Budget,10,12,98,46194,Negotiation,2024-08-31,1,1,new
921,203,8,7,3,1,1,144981,195224,2024-03-17,2024-03-17,2024-05-12,2024-06-17,0,0,Budget,14,30,14,24297,Negotiation,2024-04-27,1,0,new
922,189,4,7,4,1,1,106034,100140,2024-07-09,2024-07-09,2024-10-05,2024-10-30,1,0,Timing,119,28,77,67497,Negotiation,2024-09-27,1,0,new
923,279,11,2,3,1,1,140329,110035,2024-12-18,2024-12-18,2025-01-04,2025-05-05,0,1,Timing,85,15,55,196288,Negotiation,2025-02-19,1,1,new
924,154,12,4,1,1,1,247801,191659,2024-10-06,2024-10-06,2024-12-18,2024-12-06,1,0,No Decision,35,82,67,189920,Negotiation,2025-01-02,1,0,new
925,26,11,6,1,1,1,20164,208446,2023-05-04,2023-05-04,2023-07-05,2023-07-09,0,1,Timing,84,53,118,78509,Negotiation,2023-08-08,0,1,new
926,33,7,3,3,1,1,32608,94850,2024-03-09,2024-03-09,2024-03-21,2024-06-13,0,1,No Decision,90,5,50,123694,Negotiation,2024-05-24,1,1,new
927,79,11,5,3,1,1,64052,33100,2023-07-28,2023-07-28,2023-09-16,2023-10-03,1,0,Competitor,23,80,120,20478,Negotiation,2023-11-12,1,0,new
928,132,11,6,1,1,1,223894,150721,2023-07-09,2023-07-09,2023-09-05,2023-09-27,0,0,Competitor,42,109,84,31214,Negotiation,2023-09-21,0,0,new
929,128,8,5,2,1,1,123178,29210,2023-07-08,2023-07-08,2023-08-30,2023-09-28,0,1,Competitor,74,74,35,43429,Negotiation,2023-11-09,0,0,new
930,192,7,3,3,1,1,159605,17332,2023-06-26,2023-06-26,2023-07-06,2023-10-09,1,0,Budget,78,117,51,111159,Negotiation,2023-10-06,1,1,new
931,310,10,6,1,1,1,42765,194991,2023-01-23,2023-01-23,2023-04-18,2023-02-23,0,0,Competitor,22,63,34,38982,Negotiation,2023-02-28,1,0,new
932,277,3,7,1,1,1,61568,116377,2024-06-10,2024-06-10,2024-08-27,2024-07-01,0,0,Competitor,115,8,83,242526,Negotiation,2024-07-09,1,0,new
933,119,12,6,4,1,1,46929,205807,2024-09-17,2024-09-17,2024-11-02,2024-12-14,0,1,Competitor,92,101,69,91765,Negotiation,2025-01-06,0,1,new
934,245,2,6,2,1,1,82650,216445,2023-06-06,2023-06-06,2023-07-20,2023-07-23,1,0,Budget,10,26,68,149073,Negotiation,2023-10-19,0,1,new
935,221,6,2,3,1,1,215692,222137,2024-09-01,2024-09-01,2024-11-10,2024-10-11,1,0,Timing,35,52,117,77367,Negotiation,2024-11-07,1,0,new
936,13,12,2,3,1,1,46803,111205,2023-02-14,2023-02-14,2023-04-15,2023-05-23,0,0,Timing,50,70,61,39052,Negotiation,2023-03-27,1,0,new
937,105,6,5,4,1,1,41629,15902,2024-05-07,2024-05-07,2024-05-28,2024-09-05,0,1,No Decision,43,78,28,41616,Negotiation,2024-07-21,0,0,new
938,104,12,5,2,1,1,73674,135375,2023-10-07,2023-10-07,2023-11-13,2024-02-06,1,0,No Decision,66,71,10,181863,Negotiation,2023-12-18,0,1,new
939,78,2,3,3,1,1,192949,49663,2023-07-05,2023-07-05,2023-09-16,2023-11-17,0,0,Budget,66,68,39,109085,Negotiation,2023-08-22,1,0,new
940,189,12,6,1,1,1,224211,37462,2024-10-29,2024-10-29,2024-11-08,2025-01-27,1,0,Budget,30,24,42,206542,Negotiation,2025-02-19,0,0,new
941,218,8,5,2,1,1,48737,32771,2023-05-04,2023-05-04,2023-05-16,2023-09-19,1,0,No Decision,67,35,19,173389,Negotiation,2023-08-02,0,1,new
942,91,4,1,4,1,1,128793,209198,2024-08-14,2024-08-14,2024-10-15,2024-10-26,0,0,Competitor,66,89,49,201139,Negotiation,2024-10-29,0,1,new
943,263,5,1,2,1,1,21943,91566,2024-03-11,2024-03-11,2024-03-24,2024-07-06,1,0,Budget,80,72,96,177722,Negotiation,2024-06-02,1,1,new
944,203,4,6,1,1,1,48953,47628,2023-07-01,2023-07-01,2023-09-01,2023-08-04,1,0,Budget,69,23,93,112364,Negotiation,2023-08-08,1,1,new
945,87,9,6,3,1,1,22178,233866,2023-10-26,2023-10-26,2023-11-14,2024-03-06,1,0,Budget,43,24,42,211227,Negotiation,2024-02-21,1,1,new
946,199,9,3,3,1,1,126610,164668,2024-09-18,2024-09-18,2024-09-30,2024-12-12,0,1,Competitor,77,67,28,217842,Negotiation,2024-12-30,1,1,new
947,275,4,3,4,1,1,123964,38569,2023-08-16,2023-08-16,2023-11-01,2023-12-06,1,0,Timing,105,112,45,152501,Negotiation,2023-09-15,0,1,new
948,226,10,5,2,1,1,17160,238457,2024-10-16,2024-10-16,2024-12-01,2025-01-25,0,1,Budget,22,116,111,217115,Negotiation,2025-02-28,1,1,new
949,214,12,5,4,1,1,48422,84207,2024-10-02,2024-10-02,2024-11-16,2024-11-01,0,0,No Decision,31,16,68,226273,Negotiation,2025-01-16,1,0,new
950,217,12,1,1,1,1,132105,96146,2023-04-22,2023-04-22,2023-07-05,2023-08-06,0,0,No Decision,84,115,101,40004,Negotiation,2023-07-07,0,0,new
951,134,12,5,3,1,1,110166,110335,2024-05-04,2024-05-04,2024-05-27,2024-07-29,0,1,Budget,69,43,33,240269,Negotiation,2024-08-01,1,1,new
952,296,4,5,1,1,1,177189,160243,2024-07-12,2024-07-12,2024-09-02,2024-08-14,1,0,Competitor,29,103,29,189169,Negotiation,2024-10-23,1,0,new
953,66,6,5,1,1,1,212989,152946,2023-11-11,2023-11-11,2024-02-08,2023-12-17,0,0,Timing,11,68,77,46091,Negotiation,2024-02-12,0,1,new
954,196,4,1,4,1,1,74812,36227,2024-07-29,2024-07-29,2024-09-17,2024-08-19,1,0,No Decision,55,40,47,23299,Negotiation,2024-10-30,1,1,new
955,111,12,2,2,1,1,49190,166012,2024-08-24,2024-08-24,2024-10-02,2025-01-07,1,0,Timing,70,6,97,48658,Negotiation,2024-12-05,1,1,new
956,185,9,5,1,1,1,146407,41219,2024-09-12,2024-09-12,2024-10-04,2024-11-04,0,1,Competitor,115,84,86,168400,Negotiation,2024-11-14,1,1,new
957,14,12,5,4,1,1,233968,197313,2023-01-26,2023-01-26,2023-03-28,2023-03-19,1,0,Competitor,46,14,110,43351,Negotiation,2023-04-15,1,0,new
958,160,3,6,3,1,1,104090,198660,2024-04-09,2024-04-09,2024-07-04,2024-07-28,0,0,Competitor,107,106,79,48710,Negotiation,2024-08-12,1,1,new
959,91,2,5,4,1,1,82577,59000,2024-02-26,2024-02-26,2024-04-19,2024-04-22,0,0,Budget,84,9,38,117813,Negotiation,2024-06-24,1,1,new
960,267,3,4,2,1,1,170039,90903,2023-03-14,2023-03-14,2023-05-08,2023-06-06,0,0,No Decision,25,19,109,143344,Negotiation,2023-04-15,1,1,new
961,15,5,7,3,1,1,16739,246322,2023-10-27,2023-10-27,2024-01-13,2024-02-16,1,0,Timing,75,88,91,245157,Negotiation,2024-02-12,1,0,new
962,145,7,5,3,1,1,91902,90549,2023-08-23,2023-08-23,2023-11-16,2023-10-18,0,1,Budget,43,43,74,217792,Negotiation,2023-09-16,0,1,new
963,116,4,2,4,1,1,190115,203693,2023-08-07,2023-08-07,2023-08-25,2023-11-20,0,1,No Decision,44,59,70,40891,Negotiation,2023-11-27,0,0,new
964,100,8,3,2,1,1,224432,121424,2024-02-21,2024-02-21,2024-03-28,2024-04-09,1,0,Competitor,35,120,65,124890,Negotiation,2024-04-12,1,1,new
965,86,3,6,2,1,1,242470,155958,2024-09-21,2024-09-21,2024-10-01,2024-11-06,0,0,No Decision,56,14,82,26651,Negotiation,2025-01-01,0,0,new
966,223,2,4,4,1,1,206355,224815,2023-02-19,2023-02-19,2023-02-28,2023-05-17,1,0,Timing,80,116,120,68104,Negotiation,2023-04-01,1,1,new
967,277,10,5,1,1,1,151088,21459,2023-05-15,2023-05-15,2023-06-10,2023-08-26,0,0,Timing,56,59,93,29768,Negotiation,2023-08-02,1,0,new
968,72,12,5,2,1,1,138912,26867,2024-04-03,2024-04-03,2024-05-26,2024-05-16,1,0,Timing,8,98,50,62921,Negotiation,2024-05-30,0,1,new
969,70,10,6,1,1,1,51514,63567,2023-09-23,2023-09-23,2023-11-26,2023-12-12,0,1,No Decision,25,12,58,150514,Negotiation,2023-10-22,0,0,new
970,71,8,7,1,1,1,37159,33367,2024-05-12,2024-05-12,2024-07-16,2024-08-08,1,0,No Decision,48,101,25,105793,Negotiation,2024-06-08,1,1,new
971,211,8,6,4,1,1,21710,220893,2024-10-31,2024-10-31,2024-11-19,2024-11-26,0,0,Competitor,70,14,118,69423,Negotiation,2025-02-17,1,1,new
972,68,9,3,1,1,1,30789,46621,2023-09-19,2023-09-19,2023-10-05,2024-01-10,0,0,Competitor,13,86,64,44378,Negotiation,2023-11-24,1,0,new
973,185,5,5,2,1,1,65717,228807,2023-11-16,2023-11-16,2024-02-04,2024-03-20,0,0,No Decision,88,90,6,48080,Negotiation,2024-02-11,0,1,new
974,166,12,5,1,1,1,228150,47312,2023-03-09,2023-03-09,2023-06-07,2023-06-15,0,0,Competitor,22,58,74,145781,Negotiation,2023-06-17,0,1,new
975,146,10,2,3,1,1,124345,45504,2023-11-15,2023-11-15,2024-02-10,2024-02-27,0,1,Budget,84,33,101,117995,Negotiation,2023-12-20,1,1,new
976,167,11,4,1,1,1,100961,120966,2023-02-12,2023-02-12,2023-04-18,2023-04-27,0,0,Competitor,56,6,76,154294,Negotiation,2023-03-30,1,0,new
977,18,2,5,1,1,1,182336,101563,2024-01-30,2024-01-30,2024-04-05,2024-03-08,0,1,Budget,5,59,52,197930,Negotiation,2024-06-17,0,1,new
978,250,1,6,2,1,1,221254,20106,2024-07-28,2024-07-28,2024-09-30,2024-12-05,0,1,No Decision,66,107,98,78816,Negotiation,2024-10-11,1,0,new
979,153,6,6,3,1,1,40184,43329,2024-05-26,2024-05-26,2024-06-28,2024-07-15,0,0,Budget,101,54,37,144713,Negotiation,2024-08-23,0,0,new
980,133,5,2,1,1,1,189034,16230,2023-06-10,2023-06-10,2023-08-01,2023-07-21,0,1,Competitor,44,61,105,242490,Negotiation,2023-10-21,1,1,new
981,170,7,5,2,1,1,197563,156439,2024-08-21,2024-08-21,2024-11-02,2024-09-20,0,1,Budget,54,86,101,109741,Negotiation,2024-11-01,1,0,new
982,41,3,6,3,1,1,42023,32983,2024-01-26,2024-01-26,2024-02-28,2024-03-13,1,0,Timing,65,29,36,21202,Negotiation,2024-04-20,1,1,new
983,77,6,5,2,1,1,94498,176173,2024-10-24,2024-10-24,2024-12-25,2024-12-28,1,0,No Decision,40,48,18,42243,Negotiation,2025-03-09,1,1,new
984,308,8,3,3,1,1,162513,26292,2023-10-15,2023-10-15,2023-10-20,2023-12-29,0,1,Competitor,18,94,108,27325,Negotiation,2023-11-27,0,1,new
985,259,3,5,2,1,1,81205,45935,2024-05-07,2024-05-07,2024-07-31,2024-07-08,1,0,No Decision,65,113,90,196319,Negotiation,2024-07-01,0,0,new
986,144,4,1,4,1,1,16938,16554,2023-02-03,2023-02-03,2023-03-20,2023-04-24,1,0,Timing,57,49,20,137362,Negotiation,2023-05-18,1,0,new
987,197,3,4,4,1,1,153682,28760,2024-07-29,2024-07-29,2024-10-07,2024-08-31,1,0,Budget,110,86,14,30437,Negotiation,2024-12-01,0,0,new
988,157,2,5,4,1,1,140272,221532,2024-04-10,2024-04-10,2024-05-01,2024-07-12,0,1,Competitor,101,92,56,204725,Negotiation,2024-08-24,0,1,new
989,215,5,5,1,1,1,244728,156406,2024-08-07,2024-08-07,2024-09-22,2024-10-29,0,0,No Decision,102,13,50,147781,Negotiation,2024-08-28,0,0,new
990,289,10,7,4,1,1,53992,240587,2023-10-25,2023-10-25,2023-12-23,2024-02-08,1,0,Budget,11,21,14,180162,Negotiation,2023-12-28,1,1,new
991,43,3,4,3,1,1,88573,55143,2023-07-19,2023-07-19,2023-10-03,2023-08-30,1,0,Competitor,34,93,100,117616,Negotiation,2023-10-05,1,1,new
992,87,5,4,3,1,1,18605,219119,2023-01-27,2023-01-27,2023-04-13,2023-04-18,0,1,Competitor,100,62,118,127652,Negotiation,2023-03-27,1,1,new
993,171,10,5,2,1,1,15885,18597,2023-12-17,2023-12-17,2024-01-02,2024-04-16,0,0,Timing,120,64,79,184756,Negotiation,2024-03-05,0,0,new
994,130,8,3,4,1,1,147175,106685,2024-10-16,2024-10-16,2024-10-23,2024-11-20,0,0,Timing,24,98,57,143961,Negotiation,2025-01-19,1,1,new
